,URL,Creation Time,Title,Content
0,https://www.opendiary.com/m/tycee/my-new-love-and-tarot-cards-947406/,2001-03-16,My new love..and Tarot cards!,"
I think I am in love! I can’t say for sure, because I have never been totally in love before, but I think Deanna is my soul mate! She is wonderful. There isn’t anything about her that I don’t like..I love everything! She is like my best friend and also the best lover! It’s weird because we havent known each other very long, but I am feeling more for her than I have anyone else! I know I wrote about Wendy alot in my previous entries, but I was just in lust with her, although I never felt comfortable enough to sleep with her. I am so comfortable with Deanna, she makes me feel like I am someone special. Now if Wendy will just fuck off..excuse the remark, but she is really getting on my nerves..Deanna and I will be fine. I never get tired of seeing Deanna or being around her..I think about hr constantly and I talk about her that much too. I want to be with her..Hmmmm  Wendy is trying to piss me off..she started paging Deanna yesterday..the whole I love you 69 shit..and just 24 hours earlier..she was calling her a bitch for stealing me..I think she is bi-polar…anyways, if you are reading this Wendy..leave me and Deanna alone..we are happy..
My friend John read my tarot cards last night at work.  I can read them but I dont like to read them on myself. It basically said to forget about Wendy because she was only trouble..(and she is trying to start trouble between me and Deanna already) and that I am ready for a change and ready to settle down with someone new. And that someone with authority in my life will except me for who I am and be happy for me..The 9th card was the 3 of swords..daggers in the heart..but with a rainbow and sunshine in the background..it said to put all my fears about being hurt and getting my heart broken behine me and if I do make a change..I will be in love..then I wont get my heart broken..anyway, it was cool..I liked the outcome and I am going to read Deannas’ cards sometime this weekend..if she lets me. She probaly thinks I am crazy..but I know she likes me = ) She just makes me feel all warm inside..Hmmm I have never felt this way before..Wendy told me that I wouldnt like Deanna, I dont know how I couldnt..she is wonderful = )
"
1,https://www.opendiary.com/m/tycee/my-only-interest-is-deanna-947407/,2001-03-18,My only interest is Deanna!,"
Have you ever been with someone and that is all you can think about? Ever since Deanna and I started talking, she is all I think about! It’s crazy.I have never felt like this for anyone..and especially so quickly. She is great. I wish I would have met her a year ago…although it feels like I have known her forever. I just hope we last. I am worried that she will find someone else, even though she tells me that she is onlt interested in me. I hope it stays that way = ) She makes me really happy. 
I am visiting my family right now..150 miles away from her. I miss her. alot! I am ready to go home and see her. I am going to run for now..
I miss Deanna!
"
2,https://www.opendiary.com/m/tycee/my-feelings-are-out-of-control-947408/,2001-03-21,My feelings are out of control!,"
How does someone know when they are in love? Is is when you can’t stop thinking about someone or when you want to soend all your time with them? This relationship with Deanna is moving so fast, although I don’t mind. It seems like I have known her all my life and it has only been a short while. I want to be around her all the time. I can’t get enough of Her!
I get so jealous though. I don’t think she would ever cheat on me. I would never cheat on her…I dont even have any desire to even look at another girl. Oh, she told me that she thought I might one day mess around with guys again. The thought of this makes me sick! Literally. She said she gets jealous when they talk to me at the club..I can’t help it. I always tell them that Deanna is my girlfriend and I always include her in my conversations. I told her that she has nothing to worry about..She doesnt..because I love her!
On another note…my best friend Elaine is pregnant! She has tried for yrs and yrs and finally gave up..She is 33. I am so happy for her. = )
"
3,https://www.opendiary.com/m/tycee/missing-my-girl-4-947409/,2001-03-24,Missing my girl,"
I have had the longest day..I have been so lazy. I talked to Deanna on and off all day, but I didnt see her. I know we wanted see each other but she said she was not coming over because she didnt want me to ever get tired of her company. For the first time in my life, I know that would never happen. I long to see her and run my fingers through her hair. To kiss her and hold her..Hmm that sounds like a romance novel! But it kinda feels like one too. I hope that it last forever. I have never felt so complete with anyone in my whole life. I am not sure what she sees in me though. I am glad that she and I met..I cant wait to see her again. We are going to the movies tonight. (Sunday) I woke up a little bit ago..couldnt go back to sleep..it has been over 24 hours since I seen her! That doesnt sound like a long time but it feels like forever! She makes me so happy..I feel like I should pinch myself and make sure that I am not dreaming!  I better go to bed..its almost 5am.
I miss you so much Deanna. I am going to go dream about you = )
"
4,https://www.opendiary.com/m/tycee/answered-prayers-2-947410/,2001-03-25,answered prayers,"
I have never been so happy in my life! Deanna makes me smile, she means more to me everyday! I cant get enough of her!
Last night, for some reason..there for a second, I thought she was going to get up and leave. We werent arguing, we were just going through a moment! I started to cry..I never cry in front of anyone, but I didnt want her to go. I has so worried. Then she put her arm around me and told me that she loved me. I was being so silly. I know she loves me and that she cares about me. I guess I was just going through an insecure moment. I have never felt so loved and cared for as the way she makes me feel. 
I cant imagine what my life was like without her. I dont know what I did! I guess I just laid in bed and prayed for someone like her to come into my life. And my prayers were answered = ) 


"
5,https://www.opendiary.com/m/tycee/i-know-i-am-going-togo-crazy-947411/,2001-03-27,I KNOW I AM GOING TOGO CRAZY!,"
MY BABY IS LEAVING TOMORROW..SHE IS GOING TO SAN FRANCISCO UNTIL MONDAY = (  I AM GOING TO MISS HER. I AM NOT GOING TO WRITE MUCH RIGHT NOW BECAUSE I HAVE TO CALL HER SO SHE WILL COME SEE ME BEFORE WE GO TO WORK! I AM OFF TODAY BUT I AM WORKING EXTRA FROM 3-11 SO I CAN MAYBE SEE HER AT WORK! HMMM..
DEANNA, YOU MAKE ME CRAZY..ALL I DO IS THINK AOUT YOU AND WISH YOU WERE WITH ME..I LOVE YOU ANEED YOU SO MUCH..I AM SO GLAD YOU CAME INTO MY LIFE = )
"
6,https://www.opendiary.com/m/tycee/sad-day-42-947412/,2001-03-28,Sad day,"
Deannas’ plane leaves at 9am this morning. I just talked to her..she is almost ready to leave for the airport. 
I dont know what to do..she is gone until Monday. I know we will talk everyday, but its not going to be the same. I guess I am just going to work even though I am scheduled off..I want to keep busy.
Hmm..I miss her  alot!
"
7,https://www.opendiary.com/m/tycee/missing-my-baby-8-947413/,2001-03-28,Missing my baby,"
Damn I miss you Deanna! I miss looking into your eyes. I miss pulling your hair..heehee!!  I miss kissing your lips! 
I hope you are having fun with your sister. You needed to get away from here. I just wish you were here with me right now though. I want you to know that I love you so much and that you have made me the happiest lesbian in the world!!  I miss you so much.
"
8,https://www.opendiary.com/m/tycee/3-days-and-2-hours-947414/,2001-03-29,3 days and 2 hours…,"
Deanna will be home in 3 days and 2 hours…I cant wait. I miss her so bad. She is everything to me = )I cant imagine my life without her. What was I doing a month and a half ago?  It seems like forever. This last month has been the happiest month of my life. Everyone can tell that I am happy and for once in my life I am totally in love with someone that feels the same way that I do. I never thought I could care for someone like the way I care for Deanna.It is a different kind of care..I love and care for my family but I can go without seeing or talking to them for days..even weeks..but with Deanna..I can survive without her! I am constantly craving her! heehee  
I love you Deanna..alot..and I cant wait to hold you when you get back from Cali.  I miss you babe.
"
9,https://www.opendiary.com/m/tycee/miss-you-deanna-947415/,2001-03-30,miss you deanna,"
I miss you babe, I cant wait until I see you = )~
I LOVE YOU
"
