,URL,Creation Time,Title,Content
0,https://www.opendiary.com/m/newt316/it-just-happens-4-5575951/,2020-02-07,It Just Happens…..,"
So, it’s been a little over a year since my marriage ended. To this day I have been at a total loss of why it did. I have had all the conversations that say, ” it doesn’t matter why, it just happened.” Yes, it just happens, but why to me? I have been a it just happens person from the time I was a teenager. I am tired of it just happens. It just happens has made me bald, alone, sad, and almost suicidal.
Maybe I am being somewhat narcissistic, but I just don’t see it just happens to my friends or others all the time. In fact, I have one friend who it seems, shits out lucky breaks more than actual shit. Am I bitter? Yes!!
I grew up in church, the youngest of my family. I had the advantage of my parents being middle class and comfortable after 10 years of struggles put behind them whereas the siblings had made the tough journey with them. I never wanted for stuff, but I never begged for it either. I helped them both around the house and also the neighbors and relatives. I made moral choices, where other kids didn’t. I didn’t throw caution to the wind. This eventually led to my 1st “failed” marriage. I got her pregnant and I did the right thing by marrying her. I was actually happy. I loved her and my daughter. I did all I could for them. I left friends and family behind. I gave up habits and hobbies she hated. I lived with the berating insults and quietly accepted the demands. I excused the infidelities and gracefully walked away when she asked…. It didn’t matter why, it just happened..
I went on to other life gutting relationships allowing more destruction of the person I thought I was.. It didn’t matter why, it just happened. Then I met her. She came with no strings, wanting to live life and apparently with me. We never had harsh words or even dreaded each other’s company. We took the insults and comments people threw at us with stride, nothing would keep us apart. We moved on and away, bought a home, made a family, all the while never allowing strife in. Together we moved in with my mother, who was losing her mind to dementia and cared for her through the battle, never fighting each other. I always show her my appreciation for being there, although I had siblings that should have. My wife was there when I lost my daughter from my first marriage, lost my Father, and lost my Mother.
Then…. In the matter of hours last January, she went from loving wife to stranger. I left for work hugging and kissing a woman I knew for 20 years, my support, my rock and came home 8 hours later to a stranger. For a week I cried, begged, and pleaded to save us without ever being told what went wrong. I left to giver her the “space” she needed and she immediately move a man in and proceeded to erase me from her life. My (our) pictures together, memories of my childhood my Mother gave her, and any reference of me in the home. I was literally replaced like Darrens on Bewitched and no one seemed to care. Not friends. Not family. No one.  IT DIDN’T MATTER WHY, IT JUST HAPPENED.
"
1,https://www.opendiary.com/m/newt316/another-lonely-night-13-5576136/,2020-02-08,Another lonely Night,"
It’s been over 1 year, 365+ days since we separated. She has probably never missed a night’s sleep, whereas I sit up every one of the nights until my body physically gives out. Booze, pills, guided meditation, nothing works to quiet my head and soothe my soul so I can sleep. What sleep I get is fitful and uncomfortable. Every night is thoughts in darkness and every morning it feels as though I was beaten in my sleep.
YouTube has lost it’s usefulness as a distraction. Netflix doesn’t make enough shows to hold what little interest I can muster. Type 2 diabetes has made me blind enough that reading has lost it fun and replaced it with mind numbing headaches.
 
"
2,https://www.opendiary.com/m/newt316/love-1746-5577918/,2020-02-12,Love,"
How does he love you any different than I did to make you love him more than you did me. We had 20 years of history. Four lovely children and family. I was there to reunite you with your Grandmother and to hold you when she passed. I walked your sister down the aisle because you had no Father. I drove your Mom to appointments and never said a bad word although I was constantly mocked. I gave you a house, treated you as an equal, never asked of you for anything.  My family folded you into their arms, hearts, and soul from day one. I only ever wanted more for you and the kids.
Yet, you pushed me out and brought him in. You have never said why. You have never acknowledged my pain of essentially losing everything. I wasn’t abusive or addicted.  I accepted what you did and didn’t do. You gave a man who raised a family and lived his life mine and haven’t so much as said sorry.
One day is all it took. I hear people as they say things about how “she had been planning this,” yet you showed no signs of unhappiness or discontent. Meer hours before you “pushed” you were hugging and kissing me only to switch off that afternoon.
Then you moved him into my place when I finally believed you needed time to think. This man who is 20 years older, not all that attractive, comes with legal issues, and supposedly “born again” just steps into my/our life and again I ask, how does he love you more than I have?
"
3,https://www.opendiary.com/m/newt316/lonely-644-5578410/,2020-02-13,Lonely,"
I am really starting to understand the “stand up comic” way of life. Now i’m sure not all of them, but you hear all the stories about how some of the funniest one’s were also the most depressed.  Now it hard and weird to say that i’m a funny person, but I think I can hold my own in a room of strangers and friends. I have always been the “dancing monkey” in my circle of friends and family, which s probably half the reason this new emotional wrecked person I am has been somewhat ignored.
As much as everyone I want me time, but unlike at a lot, I just can’t handle it. Especially now. My mind drifts to the stuff I want to do, then to the reasons not to, then to how I enjoyed time with the wife and kids, followed with the things we never got to or did, and then the darkness…. I carry a guilt in me about how I won’t make these happen anymore for my family, my complete family..
Am I one of the only ones that still thinks the vows for marriage should be followed and not like a vehicle? When it runs rough or doesn’t look as nice, just dump it for a new one…
"
4,https://www.opendiary.com/m/newt316/anger-408-5578424/,2020-02-13,Anger,"
Ok. I’m going to use an example that may hit a nerve, but it’s how I have felt for the last year.
Say you get cancer, something that could possibly be cured but still it’s fucking cancer.
Now, as you sit there with you diagnoses and everyone knows, but first the Doctors say “sorry nothing we can do” and your tight knit group of family and friends just through up their hands and say ” well that’s that” and they move on with their lives without a word of concern or encouragement.
Wouldn’t you be pissed? Depressed? Alone?
That’s what this separation has been for me. From day one no one has came around or stood up for me or stood by me. Everything I cared for, loved, collected, and owned along with dreams, Hope’s, and plans were gone in a 5 minute conversation.
"
5,https://www.opendiary.com/m/newt316/insignificant-23-5578493/,2020-02-14,Insignificant,"
I feel so small.
I have lost almost everything over the last year. My wife, my family, friends and possessions.  I have been on the edge of suicidal thoughts. I sat in ERs with panic and anxiety attacks. I have broke down in front of my kids and strangers.  Seen more counselors and doctors than I count. All the while just withdrawing into a shell of depression and hopelessness.
An ex of mine daughter has fought stage 4 cancer at the ripe old age of 23. Children go missing only to be found dead. I listen to podcasts about refugees who walk through hell. I sit quietly in a divorce support group listening to women who have been abused physically.
I have health. I am not bruised. I have freedom.
I feel so small
"
6,https://www.opendiary.com/m/newt316/overthinking-19-5578853/,2020-02-15,overthinking,"
Ryan or Rian, that was her name. Just a causal neighbor intro while getting mail. First person in this apartment complex I have actually met. Most others shuffle by, heads down. I did the quick 5 second look over, no ring, not under-aged (i think). I even allowed myself to say something dumb like ” well maybe we can be coffee buddies when the weather improves.” and allowed her answer to be heard in my brain as serious, when I know it was just what is said to “humor” a kind of chubby, dorky guy.
But…….. Was it?
I was with my wife so long and have been hurt so bad, that I don’t even remember how we got together. I haven’t had to make a move or start a conversation with intentions of a date in years.
First thought.. I would write a very innocent letter. Not to rambling, not to creepy (i hope), asking her if she would like to go out for dinner sometime. But how is not weird and creepy.  No matter where i leave it, in her mailbox or her door, it will come off as odd.
Second.. Go old school, send her flowers. I never was a flower guy, but I know not to hit her with a dozen roses right off the bat, but how would that be received? This short, guy I just exchanged pleasantries with sent me a flower arrangement.. I know to keep the note short and sweet, asking if she would like to go out. Maybe too direct and by chance there is a boyfriend, dangerous to my well being.Maybe, ” It was nice to meet you, thanks for making me feel welcome”.  Hmm, that kind of sounds nice, not expecting something in return, while leaving the door open and also innocent enough just in case.
Third.. Be a total spaz and constantly try to happen to bump into again..
I do like 2, but somehow I see me doing 3 and totally fucking chances up. I know I am not ready to date and there is a great chance that this will blow up in my face or in the least be something that may not fulfill her, but I just can’t keep going on day after day being alone. I can not turn to friends and family, they have proven over the last year, that they just don’t care…
"
7,https://www.opendiary.com/m/newt316/self-hate-5-5579023/,2020-02-16,Self hate,"
Well I once again jumped the gun yesterday (refer to my earlier post) that’s more than likely going no where and cost money I should have just lit on fire.
There has been one truth I hold to after 40+ years. I hate myself. Yes, I truly hate myself. I am my biggest bully, critic, and hater. I have constantly caused my own unhappiness and despair. I have unknowingly ruined relationships with family and friends. I have given in to unhealthy habits that have stolen my looks and what so called confidence I may have had. It’s no wonder I am alone…
Instead of grieving the loss of my marriage, I should be happy I was given all the years. I should be happy that Patty found happiness after the 20 years of dealing with me.  Deep down I regret that my kids have me as a father.
I don’t know what evil curiosity keeps me from suicide, but I am having a real hard time coming up with reasons to stay around.  I don’t get swayed by the argument that my kids need me. I loved both my parents but, their presence never influenced my choices. By the way this separation has been I seriously doubt mine does to my kids either.
Every little ” selfish ” thing I do for myself comes with a big price.  The little satisfaction is so not worth it.
My counselor calls my way of thinking catastrophic, that may be so, but 99% of my life has some how gone to shit without me lifting a single finger. Maybe tonight I can stop the curiosity..
"
8,https://www.opendiary.com/m/newt316/rambles-252-5580055/,2020-02-18,Rambles,"
I haven’t counted the days (386 if I did) since it all went to hell. I want out of the dark lonely friendless hole I am in. I realize the work I need to put in to get out of it. I am angry at the world and God because of the position I am in. Never thought the close people I held so dear all these years would leave me and the distant ones would try to be there.
As anyone can guess I am lonely. Some people live for what I have, but I never wanted this. I know I am not a great father, but I tried. I gave my all trying to make her fell special and the kids were an extension of her, my love of her. Long after the boys had gone with families of their own, she was going to still be there. Now she isn’t. She is someone else’s future plan and I am left wondering, even more so, that I will be alone until I die.
I figure because of my distance to them, my kids will put me in a home at the first sign of difficulty. I will relive the pain of being alone in a crowd again and die with the regrets of not “ending” it back when at least there would have been some impact to the deed.
I hear all the time about “what the future holds” and “it gets better” but, I am a realist and I have lived in this body 48 years. I have watched it fall apart and tried to repair it so many times and there is only so much left. The hard parts that don’t break easy, but they’re the ugly parts no one wants. People are shallow. The whole lie about personality gets relationships is BS. If a troll came to you with beautiful gifts and flowery words you would see a troll. Who wants to be with a troll?
"
9,https://www.opendiary.com/m/newt316/people-346-5580527/,2020-02-20,People,"
I’m not actively searching for a new relationship. What my wife has put me through has all but killed my faith in them. I still don’t understand how someone can do what she did and not have a tinge of guilt or remorse, but life is a game, play or lose, cheat or lose, participate or be run over. I guess there are just those types that can stomp a kitten and watch it suffer.
This wasn’t meant to be a FU to my ex, don’t worry though those will be coming, but it is about some women’s BS since I have somewhat re-entered the dating world. What is wrong with some women nowadays? It used to be a compliment or a nice flower arrangement was a welcomed thing. Now it apparently means that “you will be raped and murdered at the first opportunity”
A few months back I introduced myself to a lady who manages the Dollar General across from my work. All good. After several visits I asked her to coffee and offered my number, which with a smile and s thank you was accepted. Then….  Well I don’t know. I am avoided and ignored as if I somehow I came up from behind her and pulled a Biden.
Another one was actually a woman I had history with. We always had a flirty type of relationship, but never matched up in life until now. Got together a couple times, had drinks, had dinner, and watched movies. I got the ” i’m not looking for a relationship” talk, I countered with the, ” I could just use a friend.”  All good, that is until 2 days later when we had planned to get together for dinner and she fell off the radar. Turns out she did want a relationship, but not with me. (Yes I was again reliving my separation within my separation)
If you have been torturing yourselves reading my entries you know that I sent someone a nice little non threatening flower arrangement earlier this week. I made sure that in no way it asked, expected, or insisted anything and that is exactly what I got…. Nothing. I can’t be mad, but would a thank you post it be to much?
I know I have a long way to go to fix me and I know that it is the worst thing in the world to get into a relationship now, but come on world, why do you keep insisting on making me feel as though I am a troll???
"
