,URL,Creation Time,Title,Content
0,https://www.opendiary.com/m/eos-2/day-one-537-5963838/,2021-02-10,Day one,"
Ah, its been years since I’ve journaled. Literally years.
Its going to be nice. I need a place for my thoughts, so Im back.
My head is a spinning around and my anxiety is high.
This man that i allowed to hurt me emotionally, physically and mentally is driving me up the fucking wall with his mania.
He says its not, says it is, says he loves me, says he hates me, And right now, he hates me, has people who are enabling him online
and off, doing shit for him, talking to him, All the while hes ignoring me and our family.
IT JUST FUCKING HURTS!
Im livid that things turned out to be exactly as I figured they would, back when I agreed to get my shit together and while he was away
in prison. ALL THE FUCKING PROMISES WERE LIES. And Im pissed off at myself for believing in them. I knew his mental problems would be something that would NEVER go away, but the wrong choices hes making right now, without a care in the fucking world for how me or my family feel about the things he’s doing to us, upstairs behind closed doors, laughing at and joking to and talking to anyone who will believe in his Bullshit. My needs are suffering.
this is why I started writing, again.
So, I really dont want to rehash whats been going on lately, so lets just start with what happened over the weekend.
Friday was amazing! We had the best time that we’ve had in a long, long time. All the kids had fun, we got out of the house. Saturday, down.
way down. And it just kept going on and on and on. I Have a mouth and its very sarcastic. But, we were fighting and i dont even recall about what, but Ive been so angry that he can set aside quiet time and relaxing time and can talk so nicely to everyone around him, but when it comes to me, he’s fucking nasty. He refuses to come out of the bedroom. He Spends day and night with his phone, texting and chatting, and emailing and messaging and going live and taking pics of himself and sending it to twenty people at a time, so they all respond at once, group chats…. its MADNESS. on top of the noises for his work, and watching tv and smoking dabs and its just too much.
Everything out of his mouth to me is an argument. I’ve seen this behavior before. Hes fucking doing shit he shouldnt be doing, and hiding it all from me, again.
Blocked on facebook, blocked on our personal phones, dont answer my texts, dont even reply to them.
Go chase your next fucking high!
He doesnt pay attention to his daughter, he barely says a word to my son. FUCK ALL THIS SHIT!
Its NOT WORTH IT!
Theres a whole shitload of things in my head right now, and one of them is
WHY THE FUCK ARE YOU TRYING TO TELL ME HOW TO PARENT WHEN YOUR BEHIND DOORS, IGNORNING YOUR OWN!!!
Another I was thinking about was
I’m around whenever you need me and i respond with kindness, but when i need you, you’re bitter and shallow. FUCK OUTTA HERE!
Third is GO CHASE ANOTHER HIGH!
And you don’t need to know everything to understand what happened! In fact you don’t even have to remember it that well because i think a part of your brain remembers whether it was a pleasant or bad experience an it reacts to THAT more than it it does to any details of the action.
But all that shit aside, I want to believe part of this is craziness from his bipolar mania, but I’m also aware that these horrible things he says and does are CHOICES hes making within himself, and that can be changed.
He hasn’t texted me all day, so I think I’m probably still blocked, so my attitude will be to ignore when he gets in the door. I really dont want to be in here to see that smirk on his face, but I’m thinking the absolute worst case scenario, he could reach out. He did at 7am, its now after 2 and he’s probably distracted by someone else.
 
"
1,https://www.opendiary.com/m/eos-2/part-2-632-5963852/,2021-02-10,part 2,"
I realized that while writing i forgot to write down the rest.
So, saturday I stayed in the kids room, he locked himself behind doors.
We fought and texted and had mentioned a week prior that he wanted to have some people over for Super bowl.
I was all on board but then i realized that his one friend is nothing but a straight up enabler who wont really say whats right or
wrong, he just wants to be by his side, and is afraid to get him angry.
And is also Bi polar.
And encourages his behaviors.
Anyway, I told that dude off, and said he’s no longer welcomed in  my home and that was that. blocked.
the reason for this was because I had noticed he unfriended me, so i asked why and he was all like Oh, I’m just gonna stay back, I did it to him too, but then he rerequested and we’re okay. Ya, no. You don’t bs me. I know you did it to try to encourage him to be single, too. Dude was always here. had nowhere else to go. ALWAYS HEREEEEEEUH
Annoying AF, and never contributed anything. i was just done done.
FUCK THAT.
I see him encouraging flirtatious behaviors online with my guy and well, no matter what way you look at it, its emotional cheating.
I know it well.
I’ve been here. And he was FUCKING CAUGHT. I set up an account and saw the shit posting he was doing, saw all the live chats and all the attention seeking bullshit, and i mean go for it. but the facts are, He did what he did to me, he promised me he’d not do that stuff again, because it destroyed us, sneaking calls to other chicks, ignoring TF out of me.
So, we got into an argument, and it reminded me of years ago when i caught him with side dish.
And i felt sick, and he was saying he wanted to go back to prison.
He has assault charges for hitting that side chick, and was why he got into prison to begin with. Anyway, I didnt call for him to go back to jail, I called to get him HELP.
they suggested i try for a 302, so i did but that failed too.
The health system failed ME.
In either case, its noted, I called both of his counselors and Im waiting on one to talk with.
So then he spent the entire evening up in the bedroom, chatting and laughing about my calling the cops, to everyone.
Calling me all kinds of crazy names, crazy laughter.
Ya. those people are encouraging his bad behaviors.
His family that know and love him are not, and hes not talking to them, either.
smfh
 
 
"
2,https://www.opendiary.com/m/eos-2/is-it-safe-to-come-out-now-5964260/,2021-02-11,"Is it safe to come out, now?","
I think its finally somewhat okay. So, to write all this down and to be sure, i think it goes as far as after his moms death, and so Im going to say overall, 3 months of this shit.
Depression, mid December he started taking his meds properly.
His stomach hurt, he had hives…. ya idk about all that, might have done another bump, too.
But he wont ever admit it and I’ll never ask anymore.
And what follows that is crying spells, but its also understandable that his mom died, too.
Thats a very hard thing to deal with and I believe really triggered it.
2 weeks of an okay time, no arguments, nothing.
Can’t be too sure, though. He wasnt doing it right, then and having all kinds of episodes in the meantime.
If only, right?
So, after that, was hypomania…. And I’m saying that, because of how passionate he got with me, and xmas, he was angry and triggered and tried to set the house on fire by lighting up a box and the couch, because he was so passionate for me, because he felt excluded when i brought the xmas gifts downstairs and didn’t tell him. And the ring he bought me. How he kept staring at me, and staring.
Then more accusations, and then he was okay for awhile.
And then he went into mania.
 
The thing is he KNOWS he’s in mania.
And absolute madness this past weekend.
Today, he woke me up gently to ask me a question, was polite with me too. I engaged as little as possible but a few hours later finally broke down
and told him where i was. I had a flat tire, and then got it looked at to fix. And then got an estimate.
Tuesday it needs to go in, but how the heck Im gonna get it there, I don’t know…. yet. I don’t think that he liked that i had other dudes look at my car, and take it to places without him and get opinions from men about something HE SHOULD HAVE BEEN DOING ALL ALONG! 650 to fix it.
I gotta do what i gotta do.
In the meantime, hes gone to put a new spark plug in, because its missing.
He’ll see.
 
 
 
 
 
 
"
3,https://www.opendiary.com/m/eos-2/baby-steps-199-5964329/,2021-02-12,Baby Steps,"
So when I told my mom about the car and what it costs, he came downstairs to listen to me. I finished my call and he kept walking around.
He was looking to approach me but i refused to engage. He walked into the hallway, and then walked back down it after mumbling something to himself.
I know hes mad at himself and now of course he’s twisting it around to me.
And twisting it to his own family, and while they refuse to talk to me because he told them I “overshare”
And I can freely admit it. But the thing that gets me is that all his counselors he believes are all on his side.
After telling them about his childhood, how he grew up and the things that were done to him, and what he’s doing to me now, do I really believe that
they all do tell him I’m toxic or that he needs to get a grip on reality? I’ll be honest with myself, I know I’ve been really scared and I hate when he gets like this.
So last night, he attempted to fix the car, but after looking at it, he cant.
I knew this but changing a spark plug is supposed to be easy to do, i guess.
IDK
Anyway he went up to his friends house, to drop off this housewarming gift. Came home, we talked briefly, and he communicated he was going to bed, and kissed me good night.
Now, normally my ass would follow him. Last night, I did not. I went back into the other room and slept with our daughter.
She needs me more than he does, hes a grown ass man and knows that what he’s been doing isn’t right what he said really hurt deep has yet to apologize and until he changes this, He cant have me.
 
And i think he was upset about that.
But IDC.
Its gonna take a bit for him to get out of this and then, who tf knows.
At 2:30, i had to use the bathroom but i heard him prior to this out in the kitchen making coffee. I waited until he went upstairs.
I went, came down and he was already down here. I asked him why he was awake at that hour, and he started getting irritated. Hes ALWAYS up at that hour. Well, yes and no. But he didnt leave for work until 6am. He went to sleep at 10pm.
So, Im concerned because thats not a whole lot of REM sleep for him, and we both know it.
Instead of arguing, I walked away and went back to bed
Let him try to argue with me for asking him a question.
NAH.
Today, I got up around 6:30, and my lilly woke up shortly afterwards.
She’s now playing in her room with her cats.
This week has been so exhausting, I don’t really think Anyone unless they are going through it with their own, and I’ve been reading up on it very well, so I do know that the exact same stuff he’s been doing to me, is occurring in others during his manic state.
I know that anyone who knows him well, would know this. Anyone who knows ANYTHING about the subject should understand that its really not me at all, it is him and him alone.
He needs to change it.
Im not going to tolerate disrespect, Im not going to tolerate being lied to, and Im certainly not going to be manipulated, anymore.
Because I know the true man under it and he’s absolutely NOTHING like it. He’s kind Hes loving, hes amazing, he puts the effort in.
Its just when he doesn’t, i get stressed.
This morning, I texted and called him to see if he was okay. two hours later he called me, they are there but not so sure they’ll be working, today.
He might be home soon enough.
Im going to get my shit done today, though.
I feel very motivated when he’s not here and not so much when he is.
And I need to figure THAT out, too.
 
 
 
"
4,https://www.opendiary.com/m/eos-2/more-anger-4-5964374/,2021-02-12,More Anger,"
I need to get it out, somehow!
This is what this is here for. I need to focus on my work and less on all this stuff inside of me.
The thing that really gets me, is that the anxiety and butterflies feeling in my stomach, ARE BACK.
They were gone for so long.
And maybe i mistook this feeling.
I think some of the stuff that i said to him might be clicking but it still really pisses me off that I let this all happen. I lost control of myself, again.
As for the things he’s done, that’s HIM. but myself? Ya, Its really stressful taking care of this man, and I had hoped (hopes aren’t actions!) that I’d find a man to take care of me, as well. He’s not capable. What he is capable of is loving me the only way he can show me.
I do love his passion days for me, I do love that he is putting more effort into me and communicating with me more than he ever has. I do love when he talks to me, and I would appreciate it if he came to ME FIRST
and i need to let go of that mentality, i guess.
I did lecture him on talking with his family about issues with me, and i brought my point up that he barely even knows his other daughter, She should NOT be involved, she’s only in her early 20s and From where i stand, its HER MOM involving herself where she shouldn’t be. Keep her damn nose out of it all. He’s saying she’s not, but she really is.
He’s trying to convince everyone around him that I’m crazy. I’m not. See, stop. The one good person in all of this is his first BM. And she’s amazing. She knows exactly what I’m dealing with. Some things don’t change, and he certainly doesn’t.
She told me I could go to her.  I did and he didn’t like it. Too bad. I actually thanked her for letting me go to her.
Anyway today I’m gonna I’m gonna..
 
"
5,https://www.opendiary.com/m/eos-2/more-venting-19-5964406/,2021-02-12,More venting,"
So, this one is about acting single, online.
I did tell him he needs to stop playing that game. But i think he’s reluctant to change it so that his friends and family cant see that he’s WRONG.
And so, i told him. He’s mad and IDGAF.
And tomorrow, he wants to hang out with those enablers, without me. He specifically said alone.
So….
That really hurts me, too.
But I’m gonna be quiet about it, for now.
My anxiety is up, again.
 
 
"
6,https://www.opendiary.com/m/eos-2/little-by-little-42-5964795/,2021-02-13,little by little,"
I see him understanding that his words are out of line and his actions are just that he’s hurting. I talked with him for a bit, put my daughter to bed, and stayed down there for awhile.
He texted me asking for a back rub, but he was nude and ready to go. And I could tell this, because usually- he wears sweatshirt hoodie and clothes to bed. I massaged his back, he pretended to be asleep.
But then kept moving differently, so i knew what he was into.
My sex life with him has been absolutely amazing, but last night for the first time since he’s been home, I was repulsed by my own actions.
And i kept repeating all the ugly things he said to me the entire time. How can a man who just got done ignoring me for weeks at a time, and say such horrible things to me, be so vulnerable and why’d I even entertain it to begin with? I just felt sick by doing it.
And as usual, my little CB came running upstairs so I had to pause to put her back to bed.
I explained to him that i had to put her to sleep, first. He said he understood, and i told him he had a choice to either take care of himself or wait.
He wanted to wait. So after i put her to bed, i came back up and he got his way with me. I didn’t get off. I just couldn’t.  It brought me right back to those days in the hotel room, when we used to get together just to hang out for the night, he’d get me to do whatever with him, and then he’d roll over and go to bed.
EXACTLY LIKE HYPOMANIA!
I slept in our bed, with him as he had his night terrors. I fell asleep, Lilly bringing herself up as well.
around 2:30 I woke up to his anger on the phone to someone on the other end who had no idea where to find an address to take his stuff back to where
it was supposed to go. He had planned to take it early, and he had mentioned wanting to go to his sons, that they were picking him up.
I was upset because he had put it to me that his Son knew ALL about our shit and didn’t want me around. So, i asked him about this, and he blew up at me. I recorded all of it, this time so he could hear himself and the way he spoke with me.
I asked him pointed questions and he replied with a bunch of things that never came out of my mouth. I went back to the kids room after awhile and just slept. When i woke up around 7, he was asleep in the bed.
When he woke up, he went off again about going to his sons for the day. the thing is he thinks I don’t like his family. I explained to him in yet another language, that it wasn’t that i didn’t like his family, I didn’t like his family INVOLVEMENT in our relationship, nor did I appreciate his ex sticking her nose in where it don’t belong.   He told me that AJ didn’t actually hear what was going on, he just heard through the grapevine that we were having issues and he understands how THAT is. And I do, too. But that’s not what he said to me. He said AJ doesn’t feel comfortable around YOU and only wants ME to go with him and his other daughter to meet her parents. HUGE DIFFERENCE.
I asked him about Carolyn but he was very upset over it and I tried to tell him that she’s been his rock from day one and that she’s a very hurt little girl.
Okay, she’s an adult but still hurting very badly. Whatever she said to him, he wont repeat because he knows damn well he’s wrong!
And i think when i asked him why he’s pinning us against each other, he said she had me for years and now she’s jealous because blah blah blah….
Nope. No.  So then i asked him again, why we all couldn’t all just be a family and he almost cried about it and said, he’s working on this with his counselor. He then came downstairs, made a point to put the damn phone down and tried to participate with me. I asked him why he was dressed up, he got offended and wanted to change.
I told him that he looked good, but i was curious why he was wearing dress pants instead of his normal clothes.  He tried snapping, again.
I told him I’m just trying to understand, and if there’s no communication how can I understand. I asked him about why he was bringing so much stuff with him. Mind you, he JUST told me at 3am he was gonna move out.
So, I questioned it and he said his rig. And I told him why i asked. COMMUNICATION IS FUCKING IMPORTANT!
So he’s been gone since around noon, and I’ve been here quietly doing my stuff online.
I’d love to relax but its not time for that, yet. Hoping to get a solid night of rest.
Tomorrow is Vday. Don’t think he is planning to get me anything and IDC. I want HIM BACK THE WAY HE WAS BEFORE HIS MOM DIED!
Ugh. Just letting it all out. More, later.
 
 
 
 
 
"
7,https://www.opendiary.com/m/eos-2/taking-care-of-me-16-5964826/,2021-02-13,taking care of me,"
Im too busy taking care of them, who tf is going to take care of me?
Am I supposed to do this, forever? Okay, he HAS taken care of me. I cant lose sight of this, because in my anger and frustration, Im also being selfish.
He has changed. He has. But then i saw regression. And I hated it.
If this happens again, I’m going to ignore him and he’s gonna do more stupid shit.
And I’m to ignore all of that too. I’m really, really just emotionally tired.
 
 
"
8,https://www.opendiary.com/m/eos-2/do-what-you-say-2-5965206/,2021-02-14,Do what you say,"
I did exactly as I said I would, and I went straight to bed after sending him a text telling him not to rush.
I guess, he got drunk with them and came home after midnight, sometime.
He doesn’t drink. So my anxiety is gone, for now. He went to take that panel back to work, where ever that is. he wont be around for most of the morning.
He didn’t want my pancakes because he said he has sort of a hang over, and then gave it back to me but took an uncrustable.
Makes sense, right? Pancake too sweet, but peanut butter and jelly is fine.
I wonder if He’s back to accusing me of poisoning his food, next. nah, he doesn’t want to eat the food because he feels guilty about telling people
I starve him to gain sympathy from his daughter. He should be contributing. Hes too busy buying weed. And that’s validated for his “mental condition and ptsd” YES, but he even posted their recommended dosage and his is like twenty times more. And its not even that he smokes it, its NOT THAT AT ALL. i don’t mind it, I may not be his stoner chick he’s searching for, but I do smoke once in awhile, and by that i mean once or twice a month, other than the vape pen i puff from and kept for weeks unless he steals it and smokes in it three days… vs his non stop snoop dog lifestyle we cannot continue to live if he’s not contributing at all to it. I told him to leave my pen alone so that i could see how long it takes someone like ME to finish one cart, vs his. I don’t get that chance, so I can only say if i had the original cart i bought in July, I’d probably still have it or be on my second, not my fiftieth. I knew he was into pot since he was a child. I get that. I really, really do. And again I must stress i don’t mind it at all, but there’s addiction, and hes addicted to it.  Secondly, its supposed to relax, but all it seems to do is irritate.
Everything needs to be done in moderation or he will go right back to another high and to be honest with you, I’d rather this than that. His slip up showed me his psychosis, where he swore i was poisoning his food to his parole officer.
He’s off parole now. But prior before his sentence, right before he checked himself in and even while he was in for the first few weeks, he heard people talking about ME in prison. He heard them say my first and last name and they lived in walnutport. Prior, I was sleeping with a dude that lived in my closet, every time his back was turned i was getting the d in me by someone else. funny to reflect on now, but it wasn’t then. It was downright frightening, even after i emptied the closet where this guy lived and showed him noone was hiding, he continued to insist he was in places that were not physically possible to be. Another time, we were outside, He swore he saw 6 guys hiding in my car, from him because they just got done sleeping with me. I told him to walk over and look, and he did. When he got back, they snuck out the other side of the car before i could get to hm.
At the eagle, when we were homeless, there was a porch across the street from the window he looked out. Those were people watchin his every move.
 
No, really. It was bad and that was on meth. Yes, I’ll chose this emotional verbal abuse over that, because i know damn well he’s just scared and
he will realize it sooner or later that I’m not fuckin around. The damage done, after his mania is over, is now what i think we’ll see next, if I’m right.
If not, then he will just be quiet and sleep. Meds kicking in, finally working that he didn’t take seriously before his mothers death until mid December? or what? its been over 6 weeks, now.
He did wish  me a happy valentines day almost immediately but it was mumbled and i almost didn’t hear it, so that’s something, right? I just put his coffee mug that says hello handsome up on his smoking desk
before i went to bed in our daughters room. He told me he loved me out of the blue, and we had some small talk about what happened at his sons house.
They had rice and beans, they smoked, he met his best friend, he drank, they smoked, talked about stuff, which was really cool. I guess she’s pregnant, again. And I wish them well. His son is so excited to finally be a father! I wonder if all that talk makes him feel guilt for not being happy about bringing another child into the world and maybe, just maybe… he can take a step back and reflect that the way he is doing things isnt right, if his own grown ass son has more responsibility than he does.
Maybe.
Small talk and baby steps. I know his depression and remorse for the things he’s said to me is coming, next.
the weight of his words is coming full circle.  Today I’m going to focus on just being quiet. Let him come to me. He knows what he’s doing isn’t right.
Telling me he’s leaving, its over, blocking me to flirt with others, ignoring me, putting single as his status online. chatting up anyone who gives him attention to escape, while his own family sits downstairs starving for him.  Who tf does this but KIDS?
And I’m a grown ass woman. I definitely don’t need that drama. I told him several times he needs to stop doing this to me. Its still single two days later because he “didn’t have time”. it takes two fucking seconds, you just don’t want to be embarrassed online by people who really have no clue wtf is going on with him. Those that do, keep telling him to stop doing this to me.  Single, but still sleeping in my bed, locking yourself behind doors, not paying bills or working bare minimum, not contributing….  He knows. And I’m not saying another word about it but i also do not want to continue to be this way. So, in the end, if he doesn’t shape tf up, i will take all our stuff to storage, slowly… buy a rv and gooooooo! like i wanted to.
"
9,https://www.opendiary.com/m/eos-2/weirdness-217-5965425/,2021-02-15,weirdness,"
Yesterday he spent the majority of the day, ignoring me.
He came back from dropping his stuff for work, called me to ask me if I wanted DND, and then when i was asking why he’d ask me if i wanted it and not just get it, he brought it to me and got me two donuts, one for Lilly, heart shaped.
And then he said he had a headache and was going to lay down. He went to his room, went on his phone and talked so nicely to whomever he was talking with, and then did whatever, and laid down and didn’t come out of his room at all.
Around 4, i checked in he was watching tv. Around 7 i checked in, he was in group chat and posting videos while i was giving her a bath.
I told him that I’m done with this bullshit. Its been over 3 weeks. If hes not going to go forward with all of this, and he’s planning to do whatever the fuck he wants and ignore me and exclude me, I’ll find my own place and he can stay here. I’ve moved enough times that i know i can do it again, on my own. He was there when it happened when he did this stuff to me back when we lived at the eagle and he had another girl on the side.
If it does or doesn’t, its just as bad. So i told him I’d just not pay for the last month and I’ll move out.
Since then he’s been trying to kiss ass. No thanks.
 
 
 
 
"
