,URL,Creation Time,Title,Content
0,https://www.opendiary.com/m/oswego/back-roads-2-1236763/,1999-05-10,Back roads,"
I like to drive down back roads, deep in the countryside, away from everything, no cars in sight, none in back of me, none up ahead.  I pass mailboxes eagerly watched for the day’s offerings from civilization.  I see the cows in pastures.  Queen Anne’s Lace by the roadside. A barbed wire fence.  Soft shoulders.  The road is narrow.  It was paved a long time ago.
The deep countryside really is a different dimension from the city.  When I’d leave Hattiesburg in southern Mississippi for an escape to anywhere via the asphalt lane, I’d leave behind the maddening perplexities of difficult people and tense situations and drink in a kind of restorative peace that only the rhythm of the road, the windows down, and the scent of honeysuckle in spring can bring to my jaded senses.  
Pretty soon, I’ve passed through Oloh, and Oak Grove, and Bassfield, and Improve, and Seminary and I’m deep in piney woods country.  I stop by a bridge over a stream, tea-colored water flowing over white sandy bottom.  I stop the car, get out and taste the air and see the crickets.  Time stands still.  The wind blows the tops of trees that hug the stream.  I don’t want to get back in my car and leave.  It’s the eternal now.
"
1,https://www.opendiary.com/m/oswego/old-and-oldies-1236764/,1999-05-11,Old and oldies,"
I knew I was somehow reaching a certain plateau in the aging process the other week when I was listening to the typical oldies station here in town, and they started playing some early Beatles songs, specifically, “I Want to Hold Your Hand” and “I Saw Her Standing There.” Now normally I can tolerate this stuff because of some kind of disconnect within me that lets me enjoy the music without too many of the associations rearing their ugly heads. But not this time. Those songs I just can’t listen to anymore. They seem so absolutely stupid and vapid. I guess it just struck me how exploitative the Beatles were in tapping into every adolescent girl fantasy about the unattainable boyfriend — cute, handsome and beyond reach. Harmless. I’m not so sure. Those scenes of the screaming hordes of teenage girls (with a few guys thrown in) — something about it remind you of the madness and delusions of crowds?
Anyway, I remember with chagrin my first experience with those songs. I was still listening to Chubby Checker back in early 1963 (I thought the Peppermint Twist was just pretty cool), when I somehow allowed my gangly 12-year-old self to be admitted to a pre-teen party given by some of the “in” girls in my 7th grade classes. It was a disaster. I was petrified. Didn’t want to be there, and besides, these girls were growing up physically a good bit faster than we boys, me at least. I was very confused. I felt really stupid and ashamed when everyone brought Beatles records to dance to while I brought Chubby Checker. (This is a bold confession on my part).
Needless to say, I was embarrassed in school when Monday rolled around, and while I could listen to Beatles songs later, I always had this bad experience to associate with that group, and it was always there, even if just way back in my subconscious. But the Beatles evolved astonishingly fast, right?
I was watching a History of Rock and Roll episode on VH1 last night and there was that cool cat Bob Dylan, circa 1965, with his worldly-wise poetic grin and attitude, mortifying a folk music audience when he first went electric, not to mention really eclectic, and was roundly booed. “I was trying something new, and yeah, I didn’t know what to expect,” he explained afterward. Of course all the o,ther rock legends-to-be of the day were paying attention and thus was born the true acceptability of electric guitar and the experimentation that went with it. Later, Roger McGuin of the Byrds was interviewed, and he related a telling anecdote about how when John Lennon met up with the legend-in-the-making Dylan, the latter boldly proclaimed that the Beatles songs didn’t say anything. Lennon was shocked because Dylan was right. Early Beatles rock/bubble schlock may have been fun to listen to and, even, forbid, dance to, but it was pretty vacuous, as it was calculated to be.
Nevertheless, Dylan sparked some kind of epiphany, and voila, with the help of a few drugs, Revolver was born which begat….you know the story. LSD, be free, Sergeant P. and all that mind-altering glee. Not to mentioned thought-provoking, paradigm-shifting, and mucho buck enriching
Well, I guess I’m just an old, aging boomer iconoclast because I only bought one Beatles album. Just one, which I really thought was good, *Abbey Road*. But still, the drug-saturated inspiration for those songs so defiled what was produced, that it amazes me no end that the Beatles’ reputation grew so absurdly to what it is to day. Now they are practically mythological, up there untouchable on some kind of Mount Olympus.
David Crosby, of course, was interviewed in the VH1 segment, and this was a while beyond his recovery from drug addiction, but not too many years. It seems like it was just yesterday that he got out of prison. Anyway, he was intoning about the ideals of the sixties and he said, “You know, we got the civil rights part right, the environment part right, but we were all wrong about drugs.” I could see why he would say that considering the torment put himself and his family through, but there’s a profound lesson to be learned here.
The lesson is that the Sixties were really not that much about innovation, as they were about mass conformity to the idea of free thought, free love, creativity and freedom from the oppressive over 30s in general. But for the mass of the nice middle class kids growing up in the later part of that decade and the early 70s, that whole drug and hippie scene was some kind of exotic freak show, some faroff spectacle boiling over in San Francisco, and Berkeley and Michigan and Columbia. It passed me by and I’m none the worse for it. I was one of those nice middle class kids, and I don’t have any research studies right off hand to back me up, but I’m guessing I’m right about what I just said.
I can listen to the oldies with affection, particularly groups like the Drifters, the Four Seasons, the Shirelles, the Coasters, Bobby Vinton, some of the British invastion groups — a lot of those songs are timeless, though to the generation coming along now with rap, hip hop, techno, and the like, it must seem hopelessly ancient, like I used to view the music of Glen Miller, Frank Sinatra, Tony Bennett and othjer musicians and singers of that World War II generation that my father venerated.
Every one of those rock icons in the VH1 segment said they owed a debt to Dylan. The “poet” of his generation. But where would he be without drugs? The stoned mason of words.
 
"
2,https://www.opendiary.com/m/oswego/lone-star-3-1236765/,1999-05-12,Lone Star,"
About 25 years ago, in the spring of 1974 — actually, just about this time of year — a friend and I were exploring the countryside and backroads in the middle of the state when we came across a small community surrounded by cornfields that seemed lost in time.  Its little main street of about eight frame and brick false-front buildings stood to our left as we stopped the car and got out to look around.  Immediately to our right, was a railroad track that ran through the area, the iron rails rusted.  We wondered if trains ever came through there anymore.  Looking up, we noticed a wooden sign, about to fall down, with large white letters proclaiming the name of the town.  It said, “Lone Star.”
Now I thought then, and I do today, that this was a curiously beautiful name for a community.  I tried to figure out how it could have come to be named that.  In the late 1800s was it perhaps the surest beacon in the dark country night, an outpost of civilization, a “lone star?”  I will have to look into the origin of that name at the library, for I think about that place, even today.  When I was traveling across the country a few years later, I passed through the communities of Morning Star and Evening Star in the Ozarks of Arkansas.  I was struck again by the names.
My friend and I had recently completed a photojournalism course together, and we had our cameras that day.  Black and white only, of course.  We were into the art of photography, and we were exploring documentary themes.  Our subjects were along those roads in that part of the South.
I took one photograph of the street and railroad scene at Lone Star that came out just the way I wanted.  The general store, the post office, the gas station, the abandoned brick mercantile building — all were captured in a freeze-frame of history that spring day in 1974.  The perspective is slightly looking up, which gives it a bit of a wide-angle feel (I didn’t own one of those lenses at the time).  In the center, slightly to the left, is the Lone Star sign adjacent to the railroad tracks.  It is a picture lost in time.  I have an enlarged, framed print hanging on my dining room wall now. The early morning sun lights up the scene and takes me back to those more innocent days of my early adulthood.  It seems like I was a mere youth then, when I look back now, and in a sense I was.  But what exciting adventures we two young photographers had.  I would later go on to have more of them, taking photographs for stories I wrote while working for weekly newpapers during that decade of the 70s.
A year ago, in June of 1998, I made the third of my return pilgrimmages to that town, the most recent one until then having been made in 1991.  The first thing I saw when I arrived in the community, well off even the slightly trafficked state road that passes through the area, was an intriguing old abanonded house, tilted at about a 30-degree angle on its foundation, just waiting to crumble into a heap of boards and twisted tin.  I photographed the house first from a distance, with a newly emerging corn crop coming up in the foreground.  Spring planting had occurred a few weeks earlier, and everything was still green from earlier rains.
Next, I took a number of pictures of the house from close-up.  Nothing was boarded  up.  You could have walked inside and risked your life, for the whole structure could have come crashing down on you with the merest movement of footprints, it seemed just by looking at it.  The house’s distinguishing features are two twin, square cupolas that form a kind of second story.  I’ve never seen a house that looked quite like that one.  Each of those cupolas could have been a snall room.  They really didn’t seem to have any purpose other than as decorative detail.  Each had four broken-out windows.
Next, I went into town and took pictures of the stores and boarded up buildings, focusing on doorways, perhaps never to open again, and vine-covered sides of buildings, their entryways also boarded up.  So perfect an artifact of a little lost town is Lone Star that a movie company came through years ago to film there, and even painted a Coca Cola mural on the side of one of the general stores, the one next to the Lone Star Exchange.  It’s there today for all to see and admire.
The first few pages of a big photo album of pictures I took last year contain these images of Lone Star.  I’m looking at them now, remembering that trip during my vacation, and how green and lush the fields and woods were.  A month or two later, the terrible drought of last summer had set in, and the crops literally dried up.  The corn hardly had a chance to pollinate.  Crops across the state were a disaster.  The small main street of Lone Star baked and dried out some more in that hot sun, too.
I’m amazed that the place has changed so little over the years.  The sign next to the railroad tracks is gone, but everything else looks pretty much as I photographed it in 1974.  There’s still one general store open for the community.  It isn’t all dead.  There’s some life in that place.  There was even talk that a new highway and bridge across the big lake nearby would revitalize the area.  I haven’t heard or seen anymore about that.
I just like to look at those pictures occasionally and think about the sunny times of youth, when I was starting out in the world, had one of my few real friends along with me, and a camera to record and document what I was seeing out in that larger world I was entering for the first time. 


"
3,https://www.opendiary.com/m/oswego/black-creek-1236766/,1999-05-13,Black Creek,"
When I lived in southern Mississippi, there was a lot of turmoil in my job, and I had to tough it out for a year.  There was no getting out of it.  So, to relieve the stress, I liked to take off into the rural countryside around Hattiesburg, just driving to be driving, having fresh, country air pour into the windows of that trusty car and into my care-wearied soul.
Near that city, in the deep piney woods, coursed one of the most beautiful streams I have ever seen.  It is a National Wild and Scenic River, one of the very few in the South.  And, Black Creek afforded exceptional canoeing opportunties.  
As much as I love rivers, this is the only one I have ever canoed on.  I remember going out for all-day excursions with my brother and sister and friends of theirs.  But I also made a number of seven-mile trips by myself, navigating a long canoe fairly well over sandbars and sunken logs, keeping up with the current, which in places could be quite swift.  
But, there were also plenty of times when I could thoroughly relax and enjoy stretches of calmer currents through pools and areas where the water was deep and slowed almost to a standstill.  It was in those places that I could give my fullest attention to the wondrous signs of the natural world all around me, calling out to me in birdsong, or through he singing of the cicadas on hot afternoons.  Butterflies skipped and darted out of sunlit patches in the stream.  Herons perched in trees along the bank.  I drifted and paddled along, lost in the finest kind of reverie imaginable.  So lost was I in the peace of the river and the quiet all around, that when I pulled into Big Creek Landing at the conclusion of the trip, the sound of the canoe scraping the sand on the river bottom jarred me abruptly out of my reveries.  The special mood of the day thus far had to yield to more ordinary realities.  It was time to head back to town.  The boy from the canoe outfitter was there to pick me up. It was usually a contemplative drive back.
I have to mention this one detail about some of those canoe trips.  After I had shoved off from the bank at the beginning of the trip, I was rather far upstream on the creek, and for a while it was narrow, only about 30 feet wide.  I liked this special stretch because the trees crowded overhead, and it was cooler under the sheltering canopy.  Also, here, as farther along as well, I would look over to where the tiniest littler feeder creeks, some probably springs, merged into the main stream in a tiny miniature version the larger river it emptied into.  It was like there was a little delta formed at the mouth of this tributary, and the water flowed seemlessly over white sand into the larger whole.  Sometimes I would get out of the canoe and explore these tributaries, or, if they were larger streams, I’d take the canoe on a side trip up into some of those areas near the meeting of waters. 
When looking at detailed maps,  I’m always curious about those convergences of creeks and rivers.  Once they meet they are larger and faster-flowing, but the smaller stream is no more.  That’s the way it must be, though, for they all have greet the ocean eventually.  
“Still flows the Duddon, and shall forever flow,” wrote Wordsworth.  I think of Black Creek that way, too.


"
4,https://www.opendiary.com/m/oswego/little-black-creek-1236767/,1999-05-15,Little Black Creek,"
Last time I wrote about a special river I liked to go canoing on years ago, Black Creek in the southern Mississippi piney woods.  Along one stretch of that stream, one of its major tributaries, called, appropriately enough, Little Black Creek, joined the main river, at which point the stream increased significantly in size.  
At the meeting point, the character of the river changed — it became wider, the sand bars were more noticeable, and it had a different flow.  When I came to this place, I’d bank the canoe and walk up Little Black Creek, whose swift flow over white sand felt good on my feet.  I was tempted to keep walking up the stream and explore, because that is one of the fascinations of rivers and creeks — those mysterious bends and turns where new scenery and landmarks appear constantly, the farther you explore up or down the creek.
I’d also walk along a trail beside Black Creek, occassionally clamboring down the steep bank to the river bottom where I might set up a chair and sit awhile to read and daydream.  It’s part of a long hiking trail that goes through some of the most remote sections of that part of Mississippi.  Actually, it’s almost got a wilderness feel to it, which is rare in the eastern United States.
I have a picture of Black Creek over my desk, and I am looking now at another picture I took back in 1987.  It is a country road that passes through one of the prettiest settings I came across during the back country drives I mentioned in my first entry.  It was wide-open pasture land, dotted with oak trees, slightly undulating.  It extended for eight or ten miles, until it joined with larger secondary roads.  This was truly a back road, as county routes usually are.  Driving down this road on a nice Saturday afternoon with the window open, allowed me to really relax and wind down for a short while.
At about the midway point in this stretch of road, it crosses Little Black Creek, and I would invariably get out to look at the stream flowing under the bridge.  The flow was always steady.  It was swift as it rushed along between banks about 10 feet across.  It’d stand there just looking into that tea-colored water and watch as it flowed along under that bridge.  That’s one reason why, when I’d get out of the canoe and explore the mouth of this creek, a couple of miles down from the bridge, it would hold so much meaning for me.
"
5,https://www.opendiary.com/m/oswego/carolina-backcountry-springtime-1236768/,1999-05-17,Carolina Backcountry Springtime,"
At my aunt’s this weekend,  I was able to get out on a rather cool and cloudy Saturday for the Carolina Backcountry Springtime, the second time this annual living history event has been held in the city where my mother and her three sisters grew up.  It all took place in and around the grounds of the county museum, and provided a glimpse into the lives of early residents of the town when it was established around 1805.
There were demonstrations of quilting, spinning, weaving, candle making and early musical instruments.  It was all done really well, with the participants in period dress and getting into their parts like  true living history.  I wandered around the grounds of the reconstructed settlement with its log cabins, early frame house from 1812, barns, livery stable, herb garden, and more, taking in the authentic atmosphere. 
On hand to help were members of a high school history class, who were also in period costume, and having a great time putting the history they had learned in school to use.  I was impressed with the young man who gave me a tour of one of the reconstructed log cabins, taking time to answer each of my questions.  He was very knowledgeable.
This event made me proud of that community and its vibrant museum.  I bought a locally produced book of articles on the history of town with such titles as “People, Places and Things from the Past.”  It had stories about the early businesses of the city, its railroads and street names.  This kind of history really fascinates me, especially when the publications have those wonderful old photos from early in the century.  This is history that is researched and told by local historians, with or without academic backgrounds, who have taken the big responsibility of preserving the histories of their communities.  Near the museum, in what was once the old Carnegie Library, is a genealogical musem.  History is taken seriously here, and young people are doing their part to tell others about it.
"
6,https://www.opendiary.com/m/oswego/of-nature-and-mystery-1236769/,1999-05-19,Of nature and mystery,"
I want to share with you a quote from another journal writer who gives eloquent testimony to the wonders of the natural world.  She writes from the northern part of the U.S. Midwest:
“I can’t imagine not wanting to know this world of green-ness and birdsong.  I can’t ever imagine that I have learned all I want to learn about it.  As I looked out over the marsh and watched a heron fly overhead, I wanted to embrace this world and become part of it again, where eveyrthing matters and nothing seems foolish…”
I just thought these words spoke very directly to me and my own experiences.  At the beach where I go to often to escape the cares of the city, my brother’s house faces on one side a vast marsh of spartina grass and tidal creeks, a flowing sea and estuarine world all to its own.  It is over those marshes that we have watched many a glorious sunset.  On the front side of the house, across the road is the ocean and the beach we have been going to for decades.  It is a timeless place.
The other day I was sitting out there watching two pelicans soar overhead and then fly out over the ocean just offshore.  They are magnificent birds with long wingspans that seem to belong to this place as much as the tiniest crabs burrowing in the sand or the seemingly modest clusters of sea oats holding down the dunes and preventing erosion.  It is a world of salt air and the steady rhythm of waves breaking onshore.
There is no place I know where the tensions of the world, which can be so oppressive and stomach churning, are so gradually and steadily worn away and placed in the dustbin of negative emotions where they belong.  Freed from tension, even if only temporarily, I am able to breathe more deeply of the clean air and set my sights on higher things than exist merely in this world of great perils.  Of the beauty I seek, I can find it here in abundance, at this beach and beside this vast ocean.
"
7,https://www.opendiary.com/m/oswego/landscapes-of-the-heart-1236770/,1999-05-21,Landscapes of the heart,"
When I look back over the many trips of discovery I made by car across the country, I often like to think of the various landforms and terrain, the contours and physical geography, as, for example, the rolling Sand Hills of Nebraska,  the Yellowstone River Valley of Montana, or the Cascade Mountains of Washington.  But then, when I recall my trips through the heartland of the country, I think back to southern Indiana and the many back roads, parks and towns I visited during trips through the state in the mid-1980s.  I think of a landscape that is truly blessed with dreamlike qualities which make me long for better places and times, other ages of innocence that probably never were, but which we like to think existed.  The small towns and countryside of Indiana bring out those longings.
It is a land of oak and maple-covered hills and clear canoeing streams with names like Sugar Creek.  It is where the Wabash River wanders to its union with the mighty Ohio and treks alongside the fascinating and mysterious former Utopian colony of New Harmony.  It is the location of Shades and Turkey Run state parks, two of the finest examples of state-owned parkland I have ever encountered, places of majestic ravines and virgin hardwooods bordering Sugar Creeek which flows through both parks.
One of my favorite landscape photographs was taken just a few miles outside Crawfordsville where I stopped my car along a back road and got out to frame and take a picture of a scene so idyllic I was just thankful it didn’t pass me by in the rear view mirrow.  It was late spring and I saw a barn not too far in the distance, a vast field of yellow flowers spread out in all directions across the road,  all of this framed by a large tree, newly green that spring.  I had that picture enlarged, and I look at it from time to time, recalling that almost magical countryside and a day that led me from there into the enchanting recesses of Shades State Park and a walk beside Sugar Creek.
One of my favorite writers, Scott Russell Sanders, wrote about his return home to Indiana with his family after a stay in Boston.  An essay he wrote about it is called “Landscape and Imagination” and appears in his anthology “Secrets of the Universe:  Scenes from the Journey Home.”   Here is a brief except:
“We pulled over and shut off the engine for a change of drivers.  I could smell the hot tar bubbling in the joints of the road, creosote in the telephone poles, windblown dust from cultivated fields, the mustiness of new-mown hay, the green pungency of Queen Anne’s lace and chicory and black-eyes Susans.  In the stillness, I could hear the distant grumble of thunder like a clearing of throats, and the nearby ratcheting of crickets and cicadas.  Only when I caught those smells, heard those sounds, did I realize how much I missed them in the East….”
Also, I record here an excerpt from my travel journal dated May 10, 1985, and written in Salem, Indiana.  It was my habit during those travels to write every night of the trip in my journal, jotting down impressions of many of the places I’d seen that day:
“Wandered through west central and central Indiana today through some of the finest farm country and woodland imaginable.  Both Shades and Turkey Run state parks have great tracts of mature and virgin hardwood forests that are superlative and primeval woodlands and such a rare sight to come across today.  At Shades Park,  one walks trails to and from Sugar Creek, descending into ravines and past huge slabs of eroded sandstone.  New spring vegetation is abundant.  Sugar Creek is as pleasing and gentle a stream as any I’ve ever seen, reminding me somewhat of the Sipsey Fork and surroundings in northern Alabama.
“Canoists quietly floated downstream at several places… Along one stretch of Sugar Creek a trail took me past towering maples, oaks, and poplars.  The air was cool and filled with birdsong that is so much more readily noticed in a place like this.  Purple wildflowers clustered in shady areas.  Small streams entered Sugar Creek whose waters are clear and shallow.  These woodlands along the creek are a priceless treasure, a place for rest and contemplation.
“Later this afternoon, tired and weary of highway traffic, I entered another special place — Spring Mill State Park.  There I found a reconstructed early 19th centry village centered around a large limestone grist mill.  Swift and musical Mill Creek winds through the village.  The little valley community was abandoned many years ago, but gratefully, its spirit lives on.”
So, too, the spirit of Indiana lives on in my journals and in my imagination.  I can see the covered bridges, the small town main streets, the rolling and very hilly secondary roads that traverse the region.  I’d love to return there some day.  It’s been too many years already.
"
8,https://www.opendiary.com/m/oswego/four-holes-swamp-1236771/,1999-05-23,Four Holes Swamp,"
Deep, dark, murky, forbidding?  Not at all.  Saturday afternoon was spent walking a boardwalk trail deep into the interior of a bald cypress/tupelo river system known as Four Holes Swamp, located in the rural interior of South Carolina.  It is a place of soaring 1,000-year old cypress trees, and clear, tea-colored water flowing in braided channels through the bottomland to join with the main stem of the river/swamp system.  It is an oxygen factory.  The air is clean, and light filters down to illumine flowing water and sunken logs.  Nothing is ever done by man to alter this pristine environment — the last remaining such virgin stand of this type of swamp forest left in the world, spared decades ago by a far-sighted lumberman named Francis Beidler, for whom the protected forest is named.
The only sounds to be heard during my walk were birdsong. Approximately 140 species of birds have been found here as well as numerous species of trees, including an astonishing variety of oaks, hickories, and elms, many of which are suited to watery environments.  But there are pockets of higher ground where upland varieties of hardwoods can flourish.  It is a place of amazing diversity, a refuge for the soul and spirit.  A visit there never ceases to lift me up and out of the sordid realities of the world outside with its work tensions, bad news in the media, traffic, congestion and pollution.  Here you enter a realm free from all that.  It has been left to the forces of nature, all 11,000 preserved acres of the swamp.
As I sat on a bench overlooking Goodson Lake, about half way down the trail, a man whispered for me to look up into the tree overhead.  There I saw a nest with what appeared to be two fledging blue herons, quietly waiting for their next meal.  What a sight to see in my binoculars!  By this point there were occasional little breezes stirring the leaves, but only temporarily.  It was generally a still day which only made the quietness of the place seem more pervasive.  And it was not hot at all for this time of year in South Carolina.  It was, in fact, a very pleasant day.  I can’t say I’d want to be walking this trail in mid-July, however.
One of the amazing things about this place is the water that flows across the swamp in narrow braided channels or else in flatter sheets with just barely perceptible movement, at least at this time of year.  In summer it will all be dry except for the main swamp channel.  From the boardwalk you can look down when the sun if out from behind the clouds, as it was intermittently Saturday, and see perfect reflection of the trees and foliage in the water. With a slight wind, these reflections shimmer and then become still again.
All those who love this place — and people from all over the world come here — are watching the results of court and other actions designed to stave off two area developers who have taken advantage of non-existing zoning laws in the rural county this swamp flows through and are attempting to build a major motor speedway for car races just one mile from the borders of the preserve.  It has been a two-year fight thus far, and, as of now, the end result seems hopeful for the preserve.  It is inconceivable that someone would want to destroy the ingegrity of this place with noise and pollution from cars spinning around a track, but that is what has happened.  There is no limit to the depths to which some people will sink in their contempt and utter disregard for the natural world and those who care deeply about it.  To them that pristine forest is nothing but a bunch of woods and swamp that should be drained and developed.  Nothing is worth saving to them.
As I walked the remaining half mile or so of the trail up through  slightly higher ground in the swamp, past huge overcup oaks and soaring tulip trees, I saw half a dozen egrets, take flight from their watery perches and fly off into nearby trees.  Then there was silence once again.
"
9,https://www.opendiary.com/m/oswego/live-oaks-1236772/,1999-05-25,Live oaks,"
There are two types of trees which, when I reach far back into the mists of my memories as a child and teenager, bring back the richest associations:  the great live oaks  which cover the city where I grew up, New Orleans, and the Southern pines which symbolisze for me vacations and escaping the oppressive city for the South Carolina countryside I’ve come to know and love so well.
Live oaks, with their regal crown of branches, thick, shaggy bark and abundant acorns, surrounded me when I was growing up in the suburbs of New Orleans.  They are native to the southern coastal plain, and they somehow thrive in a narrow band of land that hugs the Gulf of Mexico and wraps around Florida and up the southeast Atlantic coast.  That’s one reason I feel so much at home in Charleston now.  I’m at a higher latitude, but the physical geography and terrain have many similaries to my birthplace.
All the great avenues and boulevards in New Orleans are lined with old live oaks.  It is the tree that perhaps more than any other symbolizes that city.  When you take the streetcar down the middle of St. Charles Avenue, you are shaded and comforted by the oaks that branch over the street.  I had big live oaks in my back yard and they were in the neighbors’ yards.  We children spent many hours raking up their leaves in big piles, particularly during shedding time in early spring.  Then, about the time the other deciduous trees were leafing out, the oaks would put on the most dazzling display of new green finery, from early pale green beginnings to rich, shiny new leaves fully they were fully formed.  Since there are so many of these trees all around the city, the entire place seemed literally tranformed when the oaks had their new birth each spring.
The maritime forests and lowlands here in coastal South Carolina where I live now also have abundant live oaks, and so I feel at home.  That tree does something to me. That’s one reason I was so heartbroken when a developer who didn’t like the fact that he might have to save spare a 150-year-old live oak on property he wanted to place yet another conveneince store, ringed the great tree around the base, cutting into the tissues so that it would slowly be deprived of nutrients and die.  He did this on the sly before a circuit court could issue a desist order.  When I saw a picture of that mignificent tree on the front page of our paper,  I was deeply saddened because I saw a living thing of great beauty that should have been saved, destroyed in the name of minimum wages jobs and one contemptible man’s notion of progress.
There’s a special place I can escape to where the live oaks have lived for eons seemingly, and they welcome me with their mysterious embrace as if they know I seek comfort under their arms.  I feel that way about trees.  It’s a very special kinship.
"
